2025-01-25 16:25:43,670: root: INFO: Current backtesting datetime 2023-01-11 16:00:00-05:00
2025-01-25 16:25:43,671: root: INFO: Current backtesting datetime 2023-01-12 09:30:00-05:00
2025-01-25 16:25:43,671: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,671: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,672: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,672: root: INFO: Current backtesting datetime 2023-01-12 16:00:00-05:00
2025-01-25 16:25:43,672: root: INFO: Current backtesting datetime 2023-01-13 09:30:00-05:00
2025-01-25 16:25:43,673: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,673: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,674: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,674: root: INFO: Current backtesting datetime 2023-01-13 16:00:00-05:00
2025-01-25 16:25:43,674: root: INFO: Current backtesting datetime 2023-01-14 09:30:00-05:00
2025-01-25 16:25:43,675: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2025-01-25 16:25:43,676: root: INFO: Current backtesting datetime 2023-01-14 09:29:00-05:00
2025-01-25 16:25:43,677: root: INFO: Current backtesting datetime 2023-01-14 09:29:00-05:00
2025-01-25 16:25:43,677: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2025-01-25 16:25:43,678: root: INFO: Current backtesting datetime 2023-01-17 08:30:00-05:00
2025-01-25 16:25:43,678: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-01-25 16:25:43,678: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-01-25 16:25:43,679: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2025-01-25 16:25:43,679: root: INFO: Current backtesting datetime 2023-01-17 09:30:00-05:00
2025-01-25 16:25:43,679: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2025-01-25 16:25:43,681: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,681: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,681: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,682: root: INFO: Current backtesting datetime 2023-01-17 16:00:00-05:00
2025-01-25 16:25:43,682: root: INFO: Current backtesting datetime 2023-01-18 09:30:00-05:00
2025-01-25 16:25:43,683: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,683: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,683: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,684: root: INFO: Current backtesting datetime 2023-01-18 16:00:00-05:00
2025-01-25 16:25:43,684: root: INFO: Current backtesting datetime 2023-01-19 09:30:00-05:00
2025-01-25 16:25:43,685: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,685: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,685: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,686: root: INFO: Current backtesting datetime 2023-01-19 16:00:00-05:00
2025-01-25 16:25:43,686: root: INFO: Current backtesting datetime 2023-01-20 09:30:00-05:00
2025-01-25 16:25:43,686: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,687: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,687: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,687: root: INFO: Current backtesting datetime 2023-01-20 16:00:00-05:00
2025-01-25 16:25:43,688: root: INFO: Current backtesting datetime 2023-01-21 09:30:00-05:00
